#name1	name2	strand1	strand2	start1	end1	start2	end2	size1	size2	length1	length2	nmatch	ngap	identity	idPct	continuity	conPct	coverage	covPct
I	I	+	+	802112	802202	4908798	4908882	15072434	20594552	91	85	79	1	79/85	92.9%	85/91	93.4%	91/15072434	0.0%
I	I	+	+	806377	806435	4947755	4947813	15072434	20594552	59	59	49	0	49/59	83.1%	59/59	100.0%	59/15072434	0.0%
I	I	+	+	806421	806657	4972245	4972481	15072434	20594552	237	237	190	0	190/237	80.2%	237/237	100.0%	237/15072434	0.0%
I	I	+	+	833678	833772	4992645	4992739	15072434	20594552	95	95	85	0	85/95	89.5%	95/95	100.0%	95/15072434	0.0%
I	I	+	+	834423	834463	5140203	5140243	15072434	20594552	41	41	38	0	38/41	92.7%	41/41	100.0%	41/15072434	0.0%
I	I	+	+	846173	846304	5404897	5405028	15072434	20594552	132	132	119	0	119/132	90.2%	132/132	100.0%	132/15072434	0.0%
I	I	+	+	846357	846403	5446967	5447013	15072434	20594552	47	47	41	0	41/47	87.2%	47/47	100.0%	47/15072434	0.0%
I	I	+	+	903374	903502	5483591	5483719	15072434	20594552	129	129	101	0	101/129	78.3%	129/129	100.0%	129/15072434	0.0%
I	I	+	+	904605	904765	5484402	5484562	15072434	20594552	161	161	117	0	117/161	72.7%	161/161	100.0%	161/15072434	0.0%
I	I	+	+	905736	905853	5485755	5485872	15072434	20594552	118	118	83	0	83/118	70.3%	118/118	100.0%	118/15072434	0.0%
I	I	+	+	915198	915266	5618762	5618830	15072434	20594552	69	69	67	0	67/69	97.1%	69/69	100.0%	69/15072434	0.0%
I	I	+	+	915570	915615	5623759	5623804	15072434	20594552	46	46	44	0	44/46	95.7%	46/46	100.0%	46/15072434	0.0%
I	I	+	+	927271	927578	5675633	5676020	15072434	20594552	308	388	235	4	235/308	76.3%	308/388	79.4%	308/15072434	0.0%
I	I	+	+	927295	927585	5675633	5676015	15072434	20594552	291	383	230	4	230/291	79.0%	291/383	76.0%	291/15072434	0.0%
I	I	+	+	939780	939829	5677488	5677537	15072434	20594552	50	50	45	0	45/50	90.0%	50/50	100.0%	50/15072434	0.0%
I	I	+	+	940049	940125	5677921	5678029	15072434	20594552	77	109	68	1	68/77	88.3%	77/109	70.6%	77/15072434	0.0%
I	I	+	+	940701	940763	5678251	5678313	15072434	20594552	63	63	55	0	55/63	87.3%	63/63	100.0%	63/15072434	0.0%
I	I	+	+	942562	942953	5687581	5687904	15072434	20594552	392	324	243	1	243/324	75.0%	324/392	82.7%	392/15072434	0.0%
I	I	+	+	968806	968863	5749372	5749429	15072434	20594552	58	58	54	0	54/58	93.1%	58/58	100.0%	58/15072434	0.0%
I	I	+	+	968986	969046	5749937	5749997	15072434	20594552	61	61	53	0	53/61	86.9%	61/61	100.0%	61/15072434	0.0%
I	I	+	+	974788	974861	5756684	5756757	15072434	20594552	74	74	56	0	56/74	75.7%	74/74	100.0%	74/15072434	0.0%
I	I	+	+	978936	979274	5756753	5757358	15072434	20594552	339	606	274	8	274/334	82.0%	334/611	54.7%	339/15072434	0.0%
I	I	+	+	978936	979195	5756747	5756985	15072434	20594552	260	239	196	3	196/239	82.0%	239/260	91.9%	260/15072434	0.0%
I	I	+	+	1000547	1000603	5851300	5851356	15072434	20594552	57	57	50	0	50/57	87.7%	57/57	100.0%	57/15072434	0.0%
I	I	+	+	1291984	1292087	5852232	5852335	15072434	20594552	104	104	82	0	82/104	78.8%	104/104	100.0%	104/15072434	0.0%
I	I	+	+	1316314	1316354	6598330	6598370	15072434	20594552	41	41	39	0	39/41	95.1%	41/41	100.0%	41/15072434	0.0%
I	I	+	+	1475090	1475160	6598373	6598443	15072434	20594552	71	71	61	0	61/71	85.9%	71/71	100.0%	71/15072434	0.0%
I	I	+	+	1535175	1535591	6936027	6936446	15072434	20594552	417	420	251	3	251/412	60.9%	412/425	96.9%	417/15072434	0.0%
I	I	+	+	1723467	1724725	7020006	7021237	15072434	20594552	1259	1232	893	11	893/1219	73.3%	1219/1272	95.8%	1259/15072434	0.0%
I	I	+	+	1974505	1974584	7177638	7177717	15072434	20594552	80	80	67	0	67/80	83.8%	80/80	100.0%	80/15072434	0.0%
I	I	+	+	1980096	1980684	7350328	7350915	15072434	20594552	589	588	412	4	412/580	71.0%	580/597	97.2%	589/15072434	0.0%
I	I	+	+	1998045	1999640	7543783	7545378	15072434	20594552	1596	1596	1115	6	1115/1592	70.0%	1592/1600	99.5%	1596/15072434	0.0%
I	I	+	+	2224095	2224152	7591493	7591550	15072434	20594552	58	58	51	0	51/58	87.9%	58/58	100.0%	58/15072434	0.0%
I	I	+	+	2269417	2269471	7770621	7770675	15072434	20594552	55	55	50	0	50/55	90.9%	55/55	100.0%	55/15072434	0.0%
I	I	+	+	2276566	2276646	7810987	7811068	15072434	20594552	81	82	71	1	71/81	87.7%	81/82	98.8%	81/15072434	0.0%
I	I	+	+	2365329	2365380	7811053	7811104	15072434	20594552	52	52	46	0	46/52	88.5%	52/52	100.0%	52/15072434	0.0%
I	I	+	+	2462507	2462568	7811109	7811170	15072434	20594552	62	62	54	0	54/62	87.1%	62/62	100.0%	62/15072434	0.0%
I	I	+	+	2544853	2544963	7903711	7903821	15072434	20594552	111	111	83	0	83/111	74.8%	111/111	100.0%	111/15072434	0.0%
I	I	+	+	2568578	2568961	7918949	7919320	15072434	20594552	384	372	255	9	255/348	73.3%	348/408	85.3%	384/15072434	0.0%
I	I	+	+	2569835	2570151	7919371	7919672	15072434	20594552	317	302	207	6	207/299	69.2%	299/320	93.4%	317/15072434	0.0%
I	I	+	+	2570502	2570598	7919716	7919812	15072434	20594552	97	97	80	0	80/97	82.5%	97/97	100.0%	97/15072434	0.0%
I	I	+	+	2570640	2570748	7921747	7921855	15072434	20594552	109	109	86	0	86/109	78.9%	109/109	100.0%	109/15072434	0.0%
I	I	+	+	2571902	2572302	7922050	7922490	15072434	20594552	401	441	299	7	299/386	77.5%	386/456	84.6%	401/15072434	0.0%
I	I	+	+	2572348	2572745	7924278	7924669	15072434	20594552	398	392	295	2	295/381	77.4%	381/409	93.2%	398/15072434	0.0%
I	I	+	+	2573736	2574590	7924706	7925575	15072434	20594552	855	870	679	7	679/845	80.4%	845/880	96.0%	855/15072434	0.0%
I	I	+	+	2575437	2576006	7925675	7926085	15072434	20594552	570	411	334	4	334/411	81.3%	411/570	72.1%	570/15072434	0.0%
I	I	+	+	2581203	2581293	7929295	7929385	15072434	20594552	91	91	79	0	79/91	86.8%	91/91	100.0%	91/15072434	0.0%
I	I	+	+	2582564	2582935	7929910	7930281	15072434	20594552	372	372	300	0	300/372	80.6%	372/372	100.0%	372/15072434	0.0%
I	I	+	+	2583974	2584382	7930394	7930802	15072434	20594552	409	409	329	0	329/409	80.4%	409/409	100.0%	409/15072434	0.0%
I	I	+	+	2585939	2586104	7931897	7932062	15072434	20594552	166	166	129	0	129/166	77.7%	166/166	100.0%	166/15072434	0.0%
I	I	+	+	2587538	2587842	7934995	7935341	15072434	20594552	305	347	229	7	229/293	78.2%	293/359	81.6%	305/15072434	0.0%
I	I	+	+	2589002	2589273	7935439	7935710	15072434	20594552	272	272	205	0	205/272	75.4%	272/272	100.0%	272/15072434	0.0%
I	I	+	+	2589447	2589642	7937724	7937919	15072434	20594552	196	196	157	0	157/196	80.1%	196/196	100.0%	196/15072434	0.0%
I	I	+	+	2589682	2589814	7940155	7940287	15072434	20594552	133	133	105	0	105/133	78.9%	133/133	100.0%	133/15072434	0.0%
I	I	+	+	2590526	2591149	7940319	7940989	15072434	20594552	624	671	435	3	435/612	71.1%	612/683	89.6%	624/15072434	0.0%
I	I	+	+	2591874	2592393	7943255	7943774	15072434	20594552	520	520	416	0	416/520	80.0%	520/520	100.0%	520/15072434	0.0%
I	I	+	+	2592427	2592621	7944928	7945122	15072434	20594552	195	195	156	0	156/195	80.0%	195/195	100.0%	195/15072434	0.0%
I	I	+	+	2593490	2594536	7945158	7946038	15072434	20594552	1047	881	645	9	645/863	74.7%	863/1065	81.0%	1047/15072434	0.0%
I	I	+	+	2600507	2600634	7953208	7953335	15072434	20594552	128	128	99	0	99/128	77.3%	128/128	100.0%	128/15072434	0.0%
I	I	+	+	2600990	2601428	7953415	7953856	15072434	20594552	439	442	334	1	334/439	76.1%	439/442	99.3%	439/15072434	0.0%
I	I	+	+	2601589	2602607	7954386	7955246	15072434	20594552	1019	861	617	11	617/840	73.5%	840/1040	80.8%	1019/15072434	0.0%
I	I	+	+	2605423	2605600	7970301	7970464	15072434	20594552	178	164	125	6	125/156	80.1%	156/186	83.9%	178/15072434	0.0%
I	I	+	+	2606775	2606935	7970895	7971055	15072434	20594552	161	161	133	0	133/161	82.6%	161/161	100.0%	161/15072434	0.0%
I	I	+	+	2607205	2607297	7971223	7971315	15072434	20594552	93	93	75	0	75/93	80.6%	93/93	100.0%	93/15072434	0.0%
I	I	+	+	2608181	2608315	7971355	7971489	15072434	20594552	135	135	115	0	115/135	85.2%	135/135	100.0%	135/15072434	0.0%
I	I	+	+	2608855	2609029	7971893	7972067	15072434	20594552	175	175	141	0	141/175	80.6%	175/175	100.0%	175/15072434	0.0%
I	I	+	+	2609883	2610317	7972104	7972538	15072434	20594552	435	435	347	0	347/435	79.8%	435/435	100.0%	435/15072434	0.0%
I	I	+	+	2611366	2612106	7972575	7973528	15072434	20594552	741	954	584	6	584/734	79.6%	734/961	76.4%	741/15072434	0.0%
I	I	+	+	2612780	2613389	7973805	7974461	15072434	20594552	610	657	427	11	427/593	72.0%	593/674	88.0%	610/15072434	0.0%
I	I	+	+	2614013	2615159	7974598	7975622	15072434	20594552	1147	1025	774	25	774/966	80.1%	966/1206	80.1%	1147/15072434	0.0%
I	I	+	+	2615842	2615945	7975659	7975762	15072434	20594552	104	104	96	0	96/104	92.3%	104/104	100.0%	104/15072434	0.0%
I	I	+	+	2618628	2619039	7976772	7977211	15072434	20594552	412	440	265	7	265/403	65.8%	403/449	89.8%	412/15072434	0.0%
I	I	+	+	2620050	2621230	7977991	7979461	15072434	20594552	1181	1471	831	27	831/1163	71.5%	1163/1489	78.1%	1181/15072434	0.0%
I	I	+	+	2621279	2621691	7980003	7980415	15072434	20594552	413	413	303	0	303/413	73.4%	413/413	100.0%	413/15072434	0.0%
I	I	+	+	2622888	2623244	7981283	7981629	15072434	20594552	357	347	220	5	220/337	65.3%	337/367	91.8%	357/15072434	0.0%
I	I	+	+	2623641	2624550	7982462	7983572	15072434	20594552	910	1111	695	4	695/896	77.6%	896/1125	79.6%	910/15072434	0.0%
I	I	+	+	2625325	2626037	7983610	7984322	15072434	20594552	713	713	578	0	578/713	81.1%	713/713	100.0%	713/15072434	0.0%
I	I	+	+	2626519	2627051	7984356	7984892	15072434	20594552	533	537	424	1	424/533	79.5%	533/537	99.3%	533/15072434	0.0%
I	I	+	+	2627068	2627206	7985376	7985514	15072434	20594552	139	139	108	0	108/139	77.7%	139/139	100.0%	139/15072434	0.0%
I	I	+	+	2628088	2628370	7985552	7985846	15072434	20594552	283	295	210	7	210/276	76.1%	276/302	91.4%	283/15072434	0.0%
I	I	+	+	2628816	2628961	7986587	7986735	15072434	20594552	146	149	112	4	112/137	81.8%	137/158	86.7%	146/15072434	0.0%
I	I	+	+	2642752	2643318	7990323	7990872	15072434	20594552	567	550	368	7	368/539	68.3%	539/578	93.3%	567/15072434	0.0%
I	I	+	+	2643356	2643633	7991998	7992275	15072434	20594552	278	278	184	0	184/278	66.2%	278/278	100.0%	278/15072434	0.0%
I	I	+	+	2645305	2645407	8008663	8008765	15072434	20594552	103	103	84	0	84/103	81.6%	103/103	100.0%	103/15072434	0.0%
I	I	+	+	2645479	2645665	8009216	8009402	15072434	20594552	187	187	146	0	146/187	78.1%	187/187	100.0%	187/15072434	0.0%
I	I	+	+	2646434	2647130	8010557	8011253	15072434	20594552	697	697	496	0	496/697	71.2%	697/697	100.0%	697/15072434	0.0%
I	I	+	+	2656878	2657015	8134365	8134601	15072434	20594552	138	237	113	2	113/138	81.9%	138/237	58.2%	138/15072434	0.0%
I	I	+	+	2666176	2666261	8134531	8134616	15072434	20594552	86	86	71	0	71/86	82.6%	86/86	100.0%	86/15072434	0.0%
I	I	+	+	2673544	2673632	8134743	8134831	15072434	20594552	89	89	71	0	71/89	79.8%	89/89	100.0%	89/15072434	0.0%
I	I	+	+	2699411	2699475	8149599	8149663	15072434	20594552	65	65	56	0	56/65	86.2%	65/65	100.0%	65/15072434	0.0%
I	I	+	+	2791683	2791794	8171943	8172054	15072434	20594552	112	112	79	0	79/112	70.5%	112/112	100.0%	112/15072434	0.0%
I	I	+	+	2791976	2792794	8172190	8172969	15072434	20594552	819	780	570	8	570/766	74.4%	766/833	92.0%	819/15072434	0.0%
I	I	+	+	2794006	2794384	8173045	8173423	15072434	20594552	379	379	283	3	283/372	76.1%	372/386	96.4%	379/15072434	0.0%
I	I	+	+	2794641	2794899	8175105	8175363	15072434	20594552	259	259	203	0	203/259	78.4%	259/259	100.0%	259/15072434	0.0%
I	I	+	+	2796492	2797262	8188337	8189101	15072434	20594552	771	765	503	7	503/745	67.5%	745/791	94.2%	771/15072434	0.0%
I	I	+	+	2802818	2802964	8191965	8192111	15072434	20594552	147	147	115	0	115/147	78.2%	147/147	100.0%	147/15072434	0.0%
I	I	+	+	2803657	2803829	8192592	8192751	15072434	20594552	173	160	123	5	123/156	78.8%	156/177	88.1%	173/15072434	0.0%
I	I	+	+	2803990	2804106	8193297	8193413	15072434	20594552	117	117	90	0	90/117	76.9%	117/117	100.0%	117/15072434	0.0%
I	I	+	+	2804144	2804253	8193527	8193636	15072434	20594552	110	110	76	0	76/110	69.1%	110/110	100.0%	110/15072434	0.0%
I	I	+	+	2804931	2806034	8193675	8194700	15072434	20594552	1104	1026	726	13	726/1017	71.4%	1017/1113	91.4%	1104/15072434	0.0%
I	I	+	+	2806880	2807337	8194891	8195362	15072434	20594552	458	472	312	5	312/453	68.9%	453/477	95.0%	458/15072434	0.0%
I	I	+	+	2807605	2807723	8195394	8195512	15072434	20594552	119	119	85	0	85/119	71.4%	119/119	100.0%	119/15072434	0.0%
I	I	+	+	2808238	2808446	8195542	8195750	15072434	20594552	209	209	164	0	164/209	78.5%	209/209	100.0%	209/15072434	0.0%
I	I	+	+	2808654	2809341	8196698	8197335	15072434	20594552	688	638	454	5	454/610	74.4%	610/716	85.2%	688/15072434	0.0%
I	I	+	+	2810132	2810590	8197349	8197817	15072434	20594552	459	469	334	3	334/457	73.1%	457/471	97.0%	459/15072434	0.0%
I	I	+	+	2810971	2811162	8197858	8198049	15072434	20594552	192	192	158	0	158/192	82.3%	192/192	100.0%	192/15072434	0.0%
I	I	+	+	2811227	2812285	8198748	8199717	15072434	20594552	1059	970	680	10	680/968	70.2%	968/1061	91.2%	1059/15072434	0.0%
I	I	+	+	2812778	2812948	8200214	8200372	15072434	20594552	171	159	110	2	110/159	69.2%	159/171	93.0%	171/15072434	0.0%
I	I	+	+	2812995	2813752	8202138	8202887	15072434	20594552	758	750	467	10	467/689	67.8%	689/819	84.1%	758/15072434	0.0%
I	I	+	+	2814119	2814367	8203704	8203919	15072434	20594552	249	216	178	3	178/216	82.4%	216/249	86.7%	249/15072434	0.0%
I	I	+	+	2815459	2815632	8212159	8212332	15072434	20594552	174	174	137	3	137/168	81.5%	168/180	93.3%	174/15072434	0.0%
I	I	+	+	2817373	2817646	8243752	8244024	15072434	20594552	274	273	181	4	181/255	71.0%	255/292	87.3%	274/15072434	0.0%
I	I	+	+	2823475	2823943	8261283	8261733	15072434	20594552	469	451	356	3	356/451	78.9%	451/469	96.2%	469/15072434	0.0%
I	I	+	+	2824852	2825410	8261834	8262403	15072434	20594552	559	570	427	4	427/553	77.2%	553/576	96.0%	559/15072434	0.0%
I	I	+	+	2829198	2829334	8263626	8263766	15072434	20594552	137	141	105	5	105/133	78.9%	133/145	91.7%	137/15072434	0.0%
I	I	+	+	2830050	2830298	8264286	8264566	15072434	20594552	249	281	203	2	203/242	83.9%	242/288	84.0%	249/15072434	0.0%
I	I	+	+	2831313	2831777	8265018	8265407	15072434	20594552	465	390	336	13	336/382	88.0%	382/473	80.8%	465/15072434	0.0%
I	I	+	+	2833200	2833575	8266788	8267260	15072434	20594552	376	473	282	11	282/356	79.2%	356/493	72.2%	376/15072434	0.0%
I	I	+	+	2835755	2835872	8268904	8269027	15072434	20594552	118	124	94	4	94/109	86.2%	109/133	82.0%	118/15072434	0.0%
I	I	+	+	2839665	2839820	8271300	8271478	15072434	20594552	156	179	115	3	115/146	78.8%	146/189	77.2%	156/15072434	0.0%
I	I	+	+	2844539	2844662	8275535	8275659	15072434	20594552	124	125	101	3	101/118	85.6%	118/131	90.1%	124/15072434	0.0%
I	I	+	+	2845925	2846043	8277232	8277339	15072434	20594552	119	108	94	2	94/108	87.0%	108/119	90.8%	119/15072434	0.0%
I	I	+	+	2846716	2846788	8277524	8277596	15072434	20594552	73	73	59	0	59/73	80.8%	73/73	100.0%	73/15072434	0.0%
I	I	+	+	2846953	2847060	8277637	8277744	15072434	20594552	108	108	84	0	84/108	77.8%	108/108	100.0%	108/15072434	0.0%
I	I	+	+	2847099	2847242	8278068	8278211	15072434	20594552	144	144	112	0	112/144	77.8%	144/144	100.0%	144/15072434	0.0%
I	I	+	+	2848038	2848591	8278272	8278849	15072434	20594552	554	578	436	4	436/554	78.7%	554/578	95.8%	554/15072434	0.0%
I	I	+	+	2849248	2849393	8279853	8279998	15072434	20594552	146	146	123	0	123/146	84.2%	146/146	100.0%	146/15072434	0.0%
I	I	+	+	2849676	2849793	8280198	8280315	15072434	20594552	118	118	91	0	91/118	77.1%	118/118	100.0%	118/15072434	0.0%
I	I	+	+	2852025	2852303	8281821	8282148	15072434	20594552	279	328	212	2	212/279	76.0%	279/328	85.1%	279/15072434	0.0%
I	I	+	+	2852537	2852667	8282203	8282333	15072434	20594552	131	131	104	0	104/131	79.4%	131/131	100.0%	131/15072434	0.0%
I	I	+	+	2853156	2853390	8282396	8282621	15072434	20594552	235	226	173	3	173/226	76.5%	226/235	96.2%	235/15072434	0.0%
I	I	+	+	2853723	2853797	8282670	8282744	15072434	20594552	75	75	61	0	61/75	81.3%	75/75	100.0%	75/15072434	0.0%
I	I	+	+	2853883	2855258	8282973	8284409	15072434	20594552	1376	1437	1100	15	1100/1345	81.8%	1345/1468	91.6%	1376/15072434	0.0%
I	I	+	+	2855569	2855675	8284953	8285059	15072434	20594552	107	107	89	0	89/107	83.2%	107/107	100.0%	107/15072434	0.0%
I	I	+	+	2858636	2858796	8290702	8290864	15072434	20594552	161	163	123	1	123/161	76.4%	161/163	98.8%	161/15072434	0.0%
I	I	+	+	2859744	2859818	8290940	8291014	15072434	20594552	75	75	65	0	65/75	86.7%	75/75	100.0%	75/15072434	0.0%
I	I	+	+	2864090	2864460	8297242	8297574	15072434	20594552	371	333	252	8	252/333	75.7%	333/371	89.8%	371/15072434	0.0%
I	I	+	+	2866506	2866607	8298242	8298354	15072434	20594552	102	113	82	1	82/102	80.4%	102/113	90.3%	102/15072434	0.0%
I	I	+	+	2867235	2867309	8298857	8298931	15072434	20594552	75	75	59	0	59/75	78.7%	75/75	100.0%	75/15072434	0.0%
I	I	+	+	2867410	2867940	8298957	8299310	15072434	20594552	531	354	279	7	279/349	79.9%	349/536	65.1%	531/15072434	0.0%
I	I	+	+	2868962	2869082	8299389	8299509	15072434	20594552	121	121	103	0	103/121	85.1%	121/121	100.0%	121/15072434	0.0%
I	I	+	+	2869188	2869248	8300218	8300278	15072434	20594552	61	61	58	0	58/61	95.1%	61/61	100.0%	61/15072434	0.0%
I	I	+	+	2871542	2871721	8301138	8301317	15072434	20594552	180	180	129	0	129/180	71.7%	180/180	100.0%	180/15072434	0.0%
I	I	+	+	2874867	2878473	8303073	8306539	15072434	20594552	3607	3467	2565	58	2565/3388	75.7%	3388/3686	91.9%	3607/15072434	0.0%
I	I	+	+	2880931	2881029	8308668	8308766	15072434	20594552	99	99	70	0	70/99	70.7%	99/99	100.0%	99/15072434	0.0%
I	I	+	+	2882026	2882195	8308806	8308975	15072434	20594552	170	170	128	0	128/170	75.3%	170/170	100.0%	170/15072434	0.0%
I	I	+	+	2882193	2882369	8312619	8312795	15072434	20594552	177	177	147	0	147/177	83.1%	177/177	100.0%	177/15072434	0.0%
I	I	+	+	2883319	2883444	8314266	8314391	15072434	20594552	126	126	103	0	103/126	81.7%	126/126	100.0%	126/15072434	0.0%
I	I	+	+	2883844	2883985	8314728	8314874	15072434	20594552	142	147	110	1	110/142	77.5%	142/147	96.6%	142/15072434	0.0%
I	I	+	+	2885740	2886413	8314888	8315561	15072434	20594552	674	674	537	0	537/674	79.7%	674/674	100.0%	674/15072434	0.0%
I	I	+	+	2891304	2891473	8316482	8316651	15072434	20594552	170	170	140	0	140/170	82.4%	170/170	100.0%	170/15072434	0.0%
I	I	+	+	2892631	2892749	8316687	8316805	15072434	20594552	119	119	95	0	95/119	79.8%	119/119	100.0%	119/15072434	0.0%
I	I	+	+	2893412	2893716	8316926	8317221	15072434	20594552	305	296	233	4	233/293	79.5%	293/308	95.1%	305/15072434	0.0%
I	I	+	+	2895348	2895848	8318655	8319147	15072434	20594552	501	493	360	9	360/478	75.3%	478/516	92.6%	501/15072434	0.0%
I	I	+	+	2895900	2897129	8319692	8320927	15072434	20594552	1230	1236	924	5	924/1219	75.8%	1219/1247	97.8%	1230/15072434	0.0%
I	I	+	+	2897648	2898858	8321028	8322238	15072434	20594552	1211	1211	992	0	992/1211	81.9%	1211/1211	100.0%	1211/15072434	0.0%
I	I	+	+	2899687	2900888	8322290	8323534	15072434	20594552	1202	1245	960	6	960/1197	80.2%	1197/1250	95.8%	1202/15072434	0.0%
I	I	+	+	2905214	2905705	8336192	8336661	15072434	20594552	492	470	311	2	311/463	67.2%	463/499	92.8%	492/15072434	0.0%
