#name1	name2	strand1	strand2	start1	end1	start2	end2	size1	size2	length1	length2	nmatch	ngap	identity	idPct	continuity	conPct	coverage	covPct
V	V	+	+	119792	119995	256261	256464	20924180	23638155	204	204	164	0	164/204	80.4%	204/204	100.0%	204/20924180	0.0%
V	V	+	+	120501	120877	256503	256935	20924180	23638155	377	433	299	3	299/373	80.2%	373/437	85.4%	377/20924180	0.0%
V	V	+	+	121241	121686	256973	257418	20924180	23638155	446	446	360	0	360/446	80.7%	446/446	100.0%	446/20924180	0.0%
V	V	+	+	122180	122799	257536	258126	20924180	23638155	620	591	428	3	428/591	72.4%	591/620	95.3%	620/20924180	0.0%
V	V	+	+	124384	124688	259742	260046	20924180	23638155	305	305	230	0	230/305	75.4%	305/305	100.0%	305/20924180	0.0%
V	V	+	+	125154	125871	260074	260899	20924180	23638155	718	826	562	2	562/718	78.3%	718/826	86.9%	718/20924180	0.0%
V	V	+	+	126200	126655	260898	261365	20924180	23638155	456	468	342	5	342/445	76.9%	445/479	92.9%	456/20924180	0.0%
V	V	+	+	127236	127427	264267	264464	20924180	23638155	192	198	134	1	134/192	69.8%	192/198	97.0%	192/20924180	0.0%
V	V	+	+	127465	127702	264896	265133	20924180	23638155	238	238	155	0	155/238	65.1%	238/238	100.0%	238/20924180	0.0%
V	V	+	+	128235	129355	267699	268930	20924180	23638155	1121	1232	883	7	883/1120	78.8%	1120/1233	90.8%	1121/20924180	0.0%
V	V	+	+	130184	130840	269022	269678	20924180	23638155	657	657	517	0	517/657	78.7%	657/657	100.0%	657/20924180	0.0%
V	V	+	+	131437	131549	270095	270208	20924180	23638155	113	114	96	1	96/113	85.0%	113/114	99.1%	113/20924180	0.0%
V	V	+	+	147707	148925	273274	274232	20924180	23638155	1219	959	726	5	726/959	75.7%	959/1219	78.7%	1219/20924180	0.0%
V	V	+	+	149111	149824	275345	276058	20924180	23638155	714	714	569	0	569/714	79.7%	714/714	100.0%	714/20924180	0.0%
V	V	+	+	150195	150613	276091	276509	20924180	23638155	419	419	313	0	313/419	74.7%	419/419	100.0%	419/20924180	0.0%
V	V	+	+	151207	151392	277248	277433	20924180	23638155	186	186	132	0	132/186	71.0%	186/186	100.0%	186/20924180	0.0%
V	V	+	+	163875	164213	281258	281601	20924180	23638155	339	344	239	5	239/333	71.8%	333/350	95.1%	339/20924180	0.0%
V	V	+	+	164574	166089	281628	283176	20924180	23638155	1516	1549	977	34	977/1431	68.3%	1431/1634	87.6%	1516/20924180	0.0%
V	V	+	+	167887	168024	283384	283521	20924180	23638155	138	138	102	0	102/138	73.9%	138/138	100.0%	138/20924180	0.0%
V	V	+	+	170024	170250	283724	283951	20924180	23638155	227	228	156	1	156/227	68.7%	227/228	99.6%	227/20924180	0.0%
V	V	+	+	171365	171683	283990	284224	20924180	23638155	319	235	178	3	178/232	76.7%	232/322	72.0%	319/20924180	0.0%
V	V	+	+	172038	172158	284257	284377	20924180	23638155	121	121	87	0	87/121	71.9%	121/121	100.0%	121/20924180	0.0%
V	V	+	+	174445	174559	286745	286859	20924180	23638155	115	115	95	0	95/115	82.6%	115/115	100.0%	115/20924180	0.0%
V	V	+	+	177565	177709	292877	293021	20924180	23638155	145	145	118	0	118/145	81.4%	145/145	100.0%	145/20924180	0.0%
V	V	+	+	178462	179395	294772	295705	20924180	23638155	934	934	717	0	717/934	76.8%	934/934	100.0%	934/20924180	0.0%
V	V	+	+	180191	180832	296058	296699	20924180	23638155	642	642	519	0	519/642	80.8%	642/642	100.0%	642/20924180	0.0%
V	V	+	+	181475	181883	296740	297154	20924180	23638155	409	415	318	2	318/409	77.8%	409/415	98.6%	409/20924180	0.0%
V	V	+	+	183686	183905	297179	297398	20924180	23638155	220	220	178	0	178/220	80.9%	220/220	100.0%	220/20924180	0.0%
V	V	+	+	184297	184452	297817	297966	20924180	23638155	156	150	128	1	128/150	85.3%	150/156	96.2%	156/20924180	0.0%
V	V	+	+	186354	186478	300081	300207	20924180	23638155	125	127	91	1	91/125	72.8%	125/127	98.4%	125/20924180	0.0%
V	V	+	+	187241	187425	300366	300550	20924180	23638155	185	185	135	0	135/185	73.0%	185/185	100.0%	185/20924180	0.0%
V	V	+	+	188064	188253	300704	300897	20924180	23638155	190	194	150	1	150/190	78.9%	190/194	97.9%	190/20924180	0.0%
V	V	+	+	191277	191621	302406	302753	20924180	23638155	345	348	236	1	236/345	68.4%	345/348	99.1%	345/20924180	0.0%
V	V	+	+	194538	194988	303909	304356	20924180	23638155	451	448	291	1	291/448	65.0%	448/451	99.3%	451/20924180	0.0%
V	V	+	+	198910	199665	306299	307036	20924180	23638155	756	738	470	10	470/717	65.6%	717/777	92.3%	756/20924180	0.0%
V	V	+	+	201620	201819	311293	311492	20924180	23638155	200	200	170	0	170/200	85.0%	200/200	100.0%	200/20924180	0.0%
V	V	+	+	202527	202775	311522	311770	20924180	23638155	249	249	196	0	196/249	78.7%	249/249	100.0%	249/20924180	0.0%
V	V	+	+	205786	205896	313413	313523	20924180	23638155	111	111	86	0	86/111	77.5%	111/111	100.0%	111/20924180	0.0%
V	V	+	+	206526	206960	313566	313890	20924180	23638155	435	325	250	3	250/325	76.9%	325/435	74.7%	435/20924180	0.0%
V	V	+	+	208030	208231	313936	314136	20924180	23638155	202	201	146	2	146/199	73.4%	199/204	97.5%	202/20924180	0.0%
V	V	+	+	208443	208539	314865	314961	20924180	23638155	97	97	69	0	69/97	71.1%	97/97	100.0%	97/20924180	0.0%
V	V	+	+	209123	209317	315077	315271	20924180	23638155	195	195	141	0	141/195	72.3%	195/195	100.0%	195/20924180	0.0%
V	V	+	+	209370	209646	316318	316594	20924180	23638155	277	277	205	0	205/277	74.0%	277/277	100.0%	277/20924180	0.0%
V	V	+	+	262293	262684	442246	442629	20924180	23638155	392	384	271	1	271/384	70.6%	384/392	98.0%	392/20924180	0.0%
V	V	+	+	300465	300691	619227	619453	20924180	23638155	227	227	172	0	172/227	75.8%	227/227	100.0%	227/20924180	0.0%
V	V	+	+	301272	302223	619498	620623	20924180	23638155	952	1126	657	13	657/937	70.1%	937/1141	82.1%	952/20924180	0.0%
V	V	+	+	303133	303835	620969	621689	20924180	23638155	703	721	487	8	487/663	73.5%	663/761	87.1%	703/20924180	0.0%
V	V	+	+	304620	304696	621723	621799	20924180	23638155	77	77	63	0	63/77	81.8%	77/77	100.0%	77/20924180	0.0%
V	V	+	+	306016	306470	622216	622710	20924180	23638155	455	495	327	7	327/440	74.3%	440/510	86.3%	455/20924180	0.0%
V	V	+	+	308569	308893	622944	623305	20924180	23638155	325	362	232	3	232/319	72.7%	319/368	86.7%	325/20924180	0.0%
V	V	+	+	310100	310399	623589	623932	20924180	23638155	300	344	240	1	240/300	80.0%	300/344	87.2%	300/20924180	0.0%
V	V	+	+	311110	311682	623991	624590	20924180	23638155	573	600	417	8	417/558	74.7%	558/615	90.7%	573/20924180	0.0%
V	V	+	+	323901	325726	733177	734789	20924180	23638155	1826	1613	1152	13	1152/1606	71.7%	1606/1833	87.6%	1826/20924180	0.0%
V	V	+	+	325754	328439	735787	738511	20924180	23638155	2686	2725	1910	19	1910/2543	75.1%	2543/2868	88.7%	2686/20924180	0.0%
V	V	+	+	328468	328934	740615	741081	20924180	23638155	467	467	356	0	356/467	76.2%	467/467	100.0%	467/20924180	0.0%
V	V	+	+	328927	329580	742790	743441	20924180	23638155	654	652	483	3	483/644	75.0%	644/662	97.3%	654/20924180	0.0%
V	V	+	+	329713	330267	744392	744923	20924180	23638155	555	532	366	4	366/528	69.3%	528/559	94.5%	555/20924180	0.0%
V	V	+	+	330584	330740	745421	745577	20924180	23638155	157	157	126	0	126/157	80.3%	157/157	100.0%	157/20924180	0.0%
V	V	+	+	334843	336156	752022	753265	20924180	23638155	1314	1244	860	22	860/1179	72.9%	1179/1379	85.5%	1314/20924180	0.0%
V	V	+	+	336301	336438	753304	753444	20924180	23638155	138	141	99	2	99/137	72.3%	137/142	96.5%	138/20924180	0.0%
V	V	+	+	337583	337637	755929	755983	20924180	23638155	55	55	47	0	47/55	85.5%	55/55	100.0%	55/20924180	0.0%
V	V	+	+	342109	342233	769050	769171	20924180	23638155	125	122	94	3	94/116	81.0%	116/131	88.5%	125/20924180	0.0%
V	V	+	+	344295	346742	795470	797959	20924180	23638155	2448	2490	1527	20	1527/2392	63.8%	2392/2546	94.0%	2448/20924180	0.0%
V	V	+	+	347035	347455	800255	800670	20924180	23638155	421	416	304	3	304/410	74.1%	410/427	96.0%	421/20924180	0.0%
V	V	+	+	349464	349608	802163	802307	20924180	23638155	145	145	106	0	106/145	73.1%	145/145	100.0%	145/20924180	0.0%
V	V	+	+	349696	349767	803262	803333	20924180	23638155	72	72	61	0	61/72	84.7%	72/72	100.0%	72/20924180	0.0%
V	V	+	+	350332	350550	803655	803873	20924180	23638155	219	219	175	0	175/219	79.9%	219/219	100.0%	219/20924180	0.0%
V	V	+	+	351894	352337	803909	804352	20924180	23638155	444	444	347	0	347/444	78.2%	444/444	100.0%	444/20924180	0.0%
V	V	+	+	353156	353558	804387	804780	20924180	23638155	403	394	301	3	301/386	78.0%	386/411	93.9%	403/20924180	0.0%
V	V	+	+	354723	355579	804776	805629	20924180	23638155	857	854	657	2	657/854	76.9%	854/857	99.6%	857/20924180	0.0%
V	V	+	+	357004	357269	805687	805946	20924180	23638155	266	260	191	2	191/260	73.5%	260/266	97.7%	266/20924180	0.0%
V	V	+	+	357605	357698	805983	806076	20924180	23638155	94	94	82	0	82/94	87.2%	94/94	100.0%	94/20924180	0.0%
V	V	+	+	358479	358836	806130	806490	20924180	23638155	358	361	230	4	230/352	65.3%	352/367	95.9%	358/20924180	0.0%
V	V	+	+	360135	360356	807087	807303	20924180	23638155	222	217	145	2	145/217	66.8%	217/222	97.7%	222/20924180	0.0%
V	V	+	+	361404	361696	807725	808032	20924180	23638155	293	308	213	2	213/293	72.7%	293/308	95.1%	293/20924180	0.0%
V	V	+	+	362815	362993	808150	808328	20924180	23638155	179	179	137	0	137/179	76.5%	179/179	100.0%	179/20924180	0.0%
V	V	+	+	363303	363595	808368	808660	20924180	23638155	293	293	241	0	241/293	82.3%	293/293	100.0%	293/20924180	0.0%
V	V	+	+	370866	371606	813206	813989	20924180	23638155	741	784	491	7	491/740	66.4%	740/785	94.3%	741/20924180	0.0%
V	V	+	+	371605	371757	814841	814993	20924180	23638155	153	153	110	0	110/153	71.9%	153/153	100.0%	153/20924180	0.0%
V	V	+	+	372125	373194	815039	816076	20924180	23638155	1070	1038	683	9	683/961	71.1%	961/1147	83.8%	1070/20924180	0.0%
V	V	+	+	373239	373802	817285	817848	20924180	23638155	564	564	417	0	417/564	73.9%	564/564	100.0%	564/20924180	0.0%
V	V	+	+	374412	374805	817993	818392	20924180	23638155	394	400	299	3	299/394	75.9%	394/400	98.5%	394/20924180	0.0%
V	V	+	+	375245	375455	819640	819830	20924180	23638155	211	191	141	3	141/188	75.0%	188/214	87.9%	211/20924180	0.0%
V	V	+	+	375859	376211	820355	820698	20924180	23638155	353	344	237	2	237/334	71.0%	334/363	92.0%	353/20924180	0.0%
V	V	+	+	376894	377081	821217	821389	20924180	23638155	188	173	141	2	141/173	81.5%	173/188	92.0%	188/20924180	0.0%
V	V	+	+	377524	377873	822163	822579	20924180	23638155	350	417	269	6	269/349	77.1%	349/418	83.5%	350/20924180	0.0%
V	V	+	+	378615	379098	823999	824480	20924180	23638155	484	482	313	4	313/471	66.5%	471/495	95.2%	484/20924180	0.0%
V	V	+	+	379390	379443	824566	824619	20924180	23638155	54	54	45	0	45/54	83.3%	54/54	100.0%	54/20924180	0.0%
V	V	+	+	381919	382122	826324	826530	20924180	23638155	204	207	162	1	162/204	79.4%	204/207	98.6%	204/20924180	0.0%
V	V	+	+	382850	383045	826530	826725	20924180	23638155	196	196	153	0	153/196	78.1%	196/196	100.0%	196/20924180	0.0%
V	V	+	+	383087	383730	827444	828093	20924180	23638155	644	650	450	5	450/620	72.6%	620/674	92.0%	644/20924180	0.0%
V	V	+	+	383764	384526	828647	829312	20924180	23638155	763	666	494	6	494/628	78.7%	628/801	78.4%	763/20924180	0.0%
V	V	+	+	385867	385992	835936	836061	20924180	23638155	126	126	104	0	104/126	82.5%	126/126	100.0%	126/20924180	0.0%
V	V	+	+	386475	386590	836096	836211	20924180	23638155	116	116	88	0	88/116	75.9%	116/116	100.0%	116/20924180	0.0%
V	V	+	+	386588	387697	836960	838205	20924180	23638155	1110	1246	821	10	821/1058	77.6%	1058/1298	81.5%	1110/20924180	0.0%
V	V	+	+	419701	419881	842161	842341	20924180	23638155	181	181	135	0	135/181	74.6%	181/181	100.0%	181/20924180	0.0%
V	V	+	+	419912	420933	842738	843715	20924180	23638155	1022	978	668	12	668/935	71.4%	935/1065	87.8%	1022/20924180	0.0%
V	V	+	+	424765	425814	842737	843715	20924180	23638155	1050	979	701	14	701/925	75.8%	925/1104	83.8%	1050/20924180	0.0%
V	V	+	+	425867	426056	844677	844866	20924180	23638155	190	190	143	0	143/190	75.3%	190/190	100.0%	190/20924180	0.0%
V	V	+	+	426090	426236	845536	845682	20924180	23638155	147	147	118	0	118/147	80.3%	147/147	100.0%	147/20924180	0.0%
V	V	+	+	426288	426490	846075	846277	20924180	23638155	203	203	149	0	149/203	73.4%	203/203	100.0%	203/20924180	0.0%
V	V	+	+	447636	447789	856832	856985	20924180	23638155	154	154	108	0	108/154	70.1%	154/154	100.0%	154/20924180	0.0%
V	V	+	+	450106	450376	882917	883187	20924180	23638155	271	271	191	0	191/271	70.5%	271/271	100.0%	271/20924180	0.0%
V	V	+	+	478243	478507	885140	885405	20924180	23638155	265	266	195	4	195/257	75.9%	257/274	93.8%	265/20924180	0.0%
V	V	+	+	479206	479661	885828	886286	20924180	23638155	456	459	307	3	307/455	67.5%	455/460	98.9%	456/20924180	0.0%
V	V	+	+	480252	480619	887169	887520	20924180	23638155	368	352	255	3	255/352	72.4%	352/368	95.7%	368/20924180	0.0%
V	V	+	+	480883	481668	890977	891691	20924180	23638155	786	715	476	8	476/700	68.0%	700/801	87.4%	786/20924180	0.0%
V	V	+	+	481705	482057	893565	893914	20924180	23638155	353	350	241	2	241/349	69.1%	349/354	98.6%	353/20924180	0.0%
V	V	+	+	482729	482888	894082	894241	20924180	23638155	160	160	114	0	114/160	71.2%	160/160	100.0%	160/20924180	0.0%
V	V	+	+	483140	483226	895005	895091	20924180	23638155	87	87	65	0	65/87	74.7%	87/87	100.0%	87/20924180	0.0%
V	V	+	+	494661	494857	899724	899926	20924180	23638155	197	203	139	2	139/193	72.0%	193/207	93.2%	197/20924180	0.0%
V	V	+	+	495000	495080	900932	901012	20924180	23638155	81	81	65	0	65/81	80.2%	81/81	100.0%	81/20924180	0.0%
V	V	+	+	495584	496003	901067	901531	20924180	23638155	420	465	272	4	272/413	65.9%	413/472	87.5%	420/20924180	0.0%
V	V	+	+	496046	496252	901919	902125	20924180	23638155	207	207	134	0	134/207	64.7%	207/207	100.0%	207/20924180	0.0%
V	V	+	+	496827	497204	903118	903495	20924180	23638155	378	378	261	0	261/378	69.0%	378/378	100.0%	378/20924180	0.0%
V	V	+	+	504038	504542	920837	921328	20924180	23638155	505	492	319	2	319/492	64.8%	492/505	97.4%	505/20924180	0.0%
V	V	+	+	620529	620755	929193	929410	20924180	23638155	227	218	159	1	159/218	72.9%	218/227	96.0%	227/20924180	0.0%
V	V	+	+	658484	658737	948167	948412	20924180	23638155	254	246	159	2	159/245	64.9%	245/255	96.1%	254/20924180	0.0%
V	V	+	+	659802	660010	951843	952051	20924180	23638155	209	209	151	0	151/209	72.2%	209/209	100.0%	209/20924180	0.0%
V	V	+	+	663266	663386	972004	972124	20924180	23638155	121	121	85	0	85/121	70.2%	121/121	100.0%	121/20924180	0.0%
V	V	+	+	663700	663948	972425	972676	20924180	23638155	249	252	161	1	161/249	64.7%	249/252	98.8%	249/20924180	0.0%
V	V	+	+	740436	740583	1028963	1029110	20924180	23638155	148	148	107	0	107/148	72.3%	148/148	100.0%	148/20924180	0.0%
V	V	+	+	1113042	1113148	1179794	1179900	20924180	23638155	107	107	87	0	87/107	81.3%	107/107	100.0%	107/20924180	0.0%
V	V	+	+	1122034	1122157	1191693	1191816	20924180	23638155	124	124	105	0	105/124	84.7%	124/124	100.0%	124/20924180	0.0%
V	V	+	+	1123489	1123748	1192263	1192522	20924180	23638155	260	260	211	0	211/260	81.2%	260/260	100.0%	260/20924180	0.0%
V	V	+	+	1127061	1127282	1195206	1195427	20924180	23638155	222	222	187	0	187/222	84.2%	222/222	100.0%	222/20924180	0.0%
V	V	+	+	1127909	1128047	1196355	1196486	20924180	23638155	139	132	106	3	106/132	80.3%	132/139	95.0%	139/20924180	0.0%
V	V	+	+	1128977	1129174	1196759	1196968	20924180	23638155	198	210	156	2	156/198	78.8%	198/210	94.3%	198/20924180	0.0%
V	V	+	+	1130181	1130518	1201543	1201880	20924180	23638155	338	338	235	0	235/338	69.5%	338/338	100.0%	338/20924180	0.0%
V	V	+	+	1130181	1130810	1209902	1210602	20924180	23638155	630	701	424	4	424/630	67.3%	630/701	89.9%	630/20924180	0.0%
V	V	+	+	1131463	1131824	1210850	1211217	20924180	23638155	362	368	242	1	242/362	66.9%	362/368	98.4%	362/20924180	0.0%
V	V	+	+	1132686	1134027	1214247	1215572	20924180	23638155	1342	1326	968	12	968/1278	75.7%	1278/1390	91.9%	1342/20924180	0.0%
V	V	+	+	1140341	1140537	1220068	1220298	20924180	23638155	197	231	152	5	152/197	77.2%	197/231	85.3%	197/20924180	0.0%
V	V	+	+	1141770	1142175	1221294	1221707	20924180	23638155	406	414	289	4	289/402	71.9%	402/418	96.2%	406/20924180	0.0%
V	V	+	+	1142708	1142863	1221880	1222035	20924180	23638155	156	156	123	0	123/156	78.8%	156/156	100.0%	156/20924180	0.0%
V	V	+	+	1143448	1143685	1222878	1223124	20924180	23638155	238	247	171	1	171/238	71.8%	238/247	96.4%	238/20924180	0.0%
V	V	+	+	1144782	1145241	1223799	1224284	20924180	23638155	460	486	342	7	342/450	76.0%	450/496	90.7%	460/20924180	0.0%
V	V	+	+	1146128	1146322	1224738	1224932	20924180	23638155	195	195	152	0	152/195	77.9%	195/195	100.0%	195/20924180	0.0%
V	V	+	+	1154056	1154286	1235542	1235752	20924180	23638155	231	211	152	6	152/198	76.8%	198/244	81.1%	231/20924180	0.0%
V	V	+	+	1156258	1157114	1237353	1238319	20924180	23638155	857	967	666	25	666/809	82.3%	809/1015	79.7%	857/20924180	0.0%
V	V	+	+	1164121	1164513	1242402	1242805	20924180	23638155	393	404	264	12	264/361	73.1%	361/436	82.8%	393/20924180	0.0%
V	V	+	+	1165696	1165786	1243870	1243960	20924180	23638155	91	91	79	0	79/91	86.8%	91/91	100.0%	91/20924180	0.0%
V	V	+	+	1166527	1166637	1244097	1244207	20924180	23638155	111	111	83	0	83/111	74.8%	111/111	100.0%	111/20924180	0.0%
V	V	+	+	1166684	1166780	1244916	1245012	20924180	23638155	97	97	80	0	80/97	82.5%	97/97	100.0%	97/20924180	0.0%
V	V	+	+	1170093	1170537	1249547	1249954	20924180	23638155	445	408	311	2	311/408	76.2%	408/445	91.7%	445/20924180	0.0%
V	V	+	+	1170997	1172454	1250106	1251572	20924180	23638155	1458	1467	1110	1	1110/1458	76.1%	1458/1467	99.4%	1458/20924180	0.0%
V	V	+	+	1173077	1173582	1251834	1252339	20924180	23638155	506	506	414	0	414/506	81.8%	506/506	100.0%	506/20924180	0.0%
V	V	+	+	1174574	1174711	1252369	1252515	20924180	23638155	138	147	107	1	107/138	77.5%	138/147	93.9%	138/20924180	0.0%
V	V	+	+	1176719	1177101	1253982	1254364	20924180	23638155	383	383	290	0	290/383	75.7%	383/383	100.0%	383/20924180	0.0%
V	V	+	+	1177139	1177279	1254691	1254831	20924180	23638155	141	141	116	0	116/141	82.3%	141/141	100.0%	141/20924180	0.0%
V	V	+	+	1178351	1178830	1255265	1255740	20924180	23638155	480	476	382	2	382/474	80.6%	474/482	98.3%	480/20924180	0.0%
V	V	+	+	1186330	1186622	1257976	1258268	20924180	23638155	293	293	219	0	219/293	74.7%	293/293	100.0%	293/20924180	0.0%
V	V	+	+	1187200	1187376	1258263	1258439	20924180	23638155	177	177	129	0	129/177	72.9%	177/177	100.0%	177/20924180	0.0%
V	V	+	+	1188330	1188774	1258878	1259316	20924180	23638155	445	439	316	1	316/439	72.0%	439/445	98.7%	445/20924180	0.0%
V	V	+	+	1192763	1193110	1259429	1259699	20924180	23638155	348	271	206	1	206/271	76.0%	271/348	77.9%	348/20924180	0.0%
V	V	+	+	1194615	1194791	1259744	1259920	20924180	23638155	177	177	131	0	131/177	74.0%	177/177	100.0%	177/20924180	0.0%
V	V	+	+	1195545	1196983	1259958	1261557	20924180	23638155	1439	1600	1021	18	1021/1414	72.2%	1414/1625	87.0%	1439/20924180	0.0%
V	V	+	+	1209037	1209231	1262077	1262271	20924180	23638155	195	195	126	0	126/195	64.6%	195/195	100.0%	195/20924180	0.0%
V	V	+	+	1214841	1215132	1264776	1265008	20924180	23638155	292	233	170	2	170/233	73.0%	233/292	79.8%	292/20924180	0.0%
V	V	+	+	1220439	1220559	1266635	1266755	20924180	23638155	121	121	101	0	101/121	83.5%	121/121	100.0%	121/20924180	0.0%
V	V	+	+	1224041	1224145	1273164	1273269	20924180	23638155	105	106	87	1	87/105	82.9%	105/106	99.1%	105/20924180	0.0%
V	V	+	+	1224925	1225042	1273440	1273557	20924180	23638155	118	118	88	0	88/118	74.6%	118/118	100.0%	118/20924180	0.0%
V	V	+	+	1225079	1225911	1274029	1274576	20924180	23638155	833	548	444	7	444/548	81.0%	548/833	65.8%	833/20924180	0.0%
V	V	+	+	1225957	1226113	1275395	1275551	20924180	23638155	157	157	133	0	133/157	84.7%	157/157	100.0%	157/20924180	0.0%
V	V	+	+	1226803	1227688	1275777	1276653	20924180	23638155	886	877	608	15	608/806	75.4%	806/957	84.2%	886/20924180	0.0%
V	V	+	+	1228862	1229221	1278016	1278423	20924180	23638155	360	408	264	16	264/344	76.7%	344/424	81.1%	360/20924180	0.0%
